user,click_dur_mean,click_dur_std,click_dur_min,click_dur_max,inter_click_mean,inter_click_std,inter_click_min,inter_click_max,double_click_rate,click_rate_per_sec,total_clicks,left_click_ratio,move_speed_mean,move_speed_std,move_speed_max,move_accel_mean,move_accel_std,pause_rate,direction_change_mean,direction_change_std,path_efficiency,move_range_x,move_range_y,rel_move_mean,rel_move_std,scroll_mag_mean,scroll_mag_std,scroll_down_ratio,inter_scroll_mean,inter_scroll_std,scroll_burst_rate,scroll_rate_per_sec,total_scroll_events
107,0.193481481481492,0.342859432417726,0.032999999999901775,2.7999999999999545,9.074007633587788,10.984116916487016,0.09199999999998454,53.75999999999999,0.05343511450381679,0.0667317837059768,135,1.0,469.29579496206054,1032.9831225474406,22553.65158896224,324.2780381218463,859.0918445834042,0.07614098508811568,0.46081117980094616,0.6656878397690027,0.001936862508312778,1679.0,1049.0,3.52077465682,4.239140007416168,120.75,9.45714015968887,0.7140625,1.8334053208137715,10.412309465575829,0.7214397496087637,0.5462867015038249,640.0
108,0.49391785714285685,0.5281413876940647,0.12399999999999523,4.383000000000038,4.735227891156463,6.571353692568029,0.17899999999985994,56.363,0.01020408163265306,0.151706493037902,296,0.5,438.8530923832996,702.351323374586,6749.592538595845,506.82643970775,748.8755553576002,0.09303621169916435,1.1582782185221698,0.9886049056687233,0.0010468095791118582,1919.0,1199.0,6.273272561652095,7.622105798368413,120.31496062992126,6.139712973108009,0.5669291338582677,3.0544000000000002,12.007897190818346,0.19210526315789472,0.32825811254169995,381.0
109,0.15078260869564175,0.2374610999659986,0.023999999999887223,3.1920000000000073,6.672487684729065,8.759013324980623,0.05899999999996908,53.57100000000014,0.059113300492610835,0.06535918820730797,207,0.9468599033816425,681.5756634590347,1383.8079050029955,19089.709627947646,590.3609999656218,1121.297238487651,0.07056179775280899,0.6666062079516045,0.8131912257900359,0.001219880115323143,1679.0,1049.0,4.977832512759482,5.415005480248586,120.0,0.0,0.6928571428571428,3.9609498207885308,18.329151639936203,0.6738351254480287,0.25336958931504244,280.0
110,0.3155882352941212,0.2095717978908843,0.10000000000002274,1.4790000000000418,6.422739130434783,9.036095284263824,0.2980000000000018,50.700000000000045,0.005434782608695652,0.09313371673380055,188,0.8829787234042553,532.738125886635,820.93899741772,7315.508021394359,594.3270940464728,859.5899781154768,0.09153318077803203,1.1536438252699819,1.0085150241201744,0.002909577044741859,1919.0,1199.0,7.800354017531181,8.71583604457439,120.0,0.0,0.5297297297297298,1.8409837545126353,8.05441707917436,0.36823104693140796,0.5441683294032288,555.0
111,0.1744345549738248,0.3062158576496503,0.03299999999998704,3.008000000000038,6.599758064516128,9.15112775179318,0.08199999999999363,45.099999999999994,0.021505376344086023,0.09501603582154297,191,0.5,451.7454445351555,796.6937150845864,12216.679439000289,319.2572104009413,589.7926264120428,0.08559670781893004,0.5489343223123231,0.7180024104628172,0.0017367260105748477,1674.0,1049.0,3.530189838859958,3.9187397557509445,120.0,0.0,0.6271929824561403,5.0022907488986785,19.025600529554346,0.6607929515418502,0.20078906580245173,228.0
112,0.30395111111111073,0.17546287308743883,0.11499999999995225,1.191000000000031,5.290145454545454,7.431114268993779,0.3220000000001164,50.298,0.0,0.11098768184715073,225,0.9777777777777777,398.6686014853674,714.7150605801363,9071.79658313268,435.3585048245794,699.9751339569833,0.12847033206314643,0.8979579926058516,0.9279038329175038,0.0013555973758239703,1919.0,1199.0,6.083689554617289,6.347193991541568,120.0,0.0,0.5737704918032787,2.5375671232876713,18.031903129457852,0.3780821917808219,0.3951579120115049,366.0
113,0.20335046728972114,0.4320766671917848,0.024999999999863576,3.400000000000091,6.329057142857142,7.746094925006457,0.049999999999954525,47.54599999999982,0.0380952380952381,0.10678775932833494,214,0.9953271028037384,502.8456761249854,956.1520595138912,15453.693980775333,434.46679429062436,858.4124776960685,0.057638238050609185,0.6098405146580895,0.7724671544653541,0.001967194486679845,1679.0,1049.0,4.032258229026198,4.897671321723974,120.0,0.0,0.44786729857819907,2.686667458432304,13.987139175577315,0.7244655581947743,0.37309243232395034,422.0
114,0.31454913294798176,0.26320014618179177,0.1139999999999759,2.3310000000000173,7.946829411764707,9.74901343969586,0.3489999999999327,52.92500000000007,0.0,0.08764877624174137,174,1.0,497.48311537047664,843.8257710322359,7885.774285964688,556.3028425496107,853.7481098968311,0.13027522935779817,0.9581664001117927,0.8980761939884856,0.0014572123403454177,1919.0,1199.0,9.03657514124346,8.18302803725308,120.0,0.0,0.5221238938053098,14.768866071428572,77.81165457767874,0.375,0.06831455892070251,113.0
115,0.3518802083333381,0.3874598786002916,0.12400000000002365,4.339999999999918,6.862780104712042,9.057112319866782,0.2339999999999236,54.726,0.005235602094240838,0.09808981405189404,195,0.9333333333333333,561.9306631511158,1048.0129147785228,8619.551756348972,673.5860126394373,1131.1906532638498,0.0986159169550173,1.1032401668564615,0.9914037419918367,0.0038631481018541244,1919.0,1199.0,8.882095138263548,9.331674227056315,120.0,0.0,0.6456241032998565,1.6197701149425285,10.469057098581505,0.4166666666666667,0.6182585864320183,697.0
116,0.23749019607842511,0.2987359889272712,0.02400000000000091,1.7480000000000473,6.8645025125628125,8.017155551342125,0.14999999999997726,41.72200000000001,0.035175879396984924,0.09982496377675028,204,0.9901960784313726,636.4493611944657,1135.0118671911412,13442.262899877702,541.8983034749871,893.5848240359356,0.111474435196195,0.6925611594810916,0.8373462905265906,0.0018278363624006134,1679.0,1049.0,5.455045550708268,5.294588860773901,120.0,0.0,0.7373540856031129,2.315473684210527,13.006706108660481,0.5692007797270955,0.43271893978808557,514.0
117,0.3822758620689991,0.4379026932181373,0.09999999999990905,3.604000000000042,9.175603773584909,10.35808378749009,0.3589999999999236,47.18100000000004,0.0,0.031326050292115416,118,0.9491525423728814,343.1331027227977,767.8607628778942,7784.746946363202,401.6201774443434,834.0478261812403,0.15978098556495768,0.837246890986549,0.8668701510156213,0.0028572792670595185,1919.0,1199.0,5.089601452428265,8.45317431858679,120.30226700251889,6.015037403163445,0.7052896725440806,3.208888888888889,29.657687370127487,0.5606060606060606,0.31242130445731553,397.0
