participant_id,file,rows,sections,global_key_id_decreases,within_section_key_id_decreases,press_time_decreases,release_time_decreases,sections_with_key_id_decrease,sections_with_press_time_decrease,sections_with_release_time_decrease,max_key_id_backward_jump,max_global_key_id_backward_jump,max_press_time_backward_jump,max_release_time_backward_jump,within_section_temporal_clean,press_time_temporal_clean,release_time_temporal_clean,failure
290460,290460_features.csv,666,15,4,4,0,2,3,0,1,2.0,2.0,0.0,33.0,False,True,False,
290465,290465_features.csv,785,15,6,6,0,5,4,0,4,21.0,21.0,0.0,303.0,False,True,False,
290466,290466_features.csv,779,15,13,13,0,13,10,0,10,3.0,3.0,0.0,461.0,False,True,False,
290475,290475_features.csv,832,15,9,9,0,9,6,0,6,41.0,41.0,0.0,1668.0,False,True,False,
290477,290477_features.csv,565,15,6,6,0,5,5,0,5,3.0,3.0,0.0,40.0,False,True,False,
290479,290479_features.csv,610,15,15,15,0,15,9,0,9,157.0,157.0,0.0,336.0,False,True,False,
290482,290482_features.csv,880,15,23,23,0,23,13,0,13,75.0,75.0,0.0,1406.0,False,True,False,
290483,290483_features.csv,687,15,7,7,0,7,5,0,5,104.0,104.0,0.0,64.0,False,True,False,
290484,290484_features.csv,903,15,3,3,0,3,2,0,2,3.0,3.0,0.0,40.0,False,True,False,
290485,290485_features.csv,693,15,10,10,0,10,6,0,6,126.0,126.0,0.0,515.0,False,True,False,
290489,290489_features.csv,694,15,14,14,0,9,11,0,9,36.0,36.0,0.0,25.0,False,True,False,
29048,29048_features.csv,603,15,2,2,0,1,2,0,1,14.0,14.0,0.0,32.0,False,True,False,
290494,290494_features.csv,664,15,23,23,0,23,13,0,13,35.0,35.0,0.0,122.0,False,True,False,
290496,290496_features.csv,817,15,7,7,0,4,6,0,3,73.0,73.0,0.0,248.0,False,True,False,
2904,2904_features.csv,576,15,9,9,0,9,7,0,7,73.0,73.0,0.0,80.0,False,True,False,
290501,290501_features.csv,715,15,16,16,0,17,10,0,11,25.0,25.0,0.0,533.0,False,True,False,
290502,290502_features.csv,685,15,7,7,0,6,7,0,6,362.0,362.0,0.0,10486.0,False,True,False,
290507,290507_features.csv,660,15,2,2,0,2,2,0,2,95.0,95.0,0.0,1584.0,False,True,False,
290511,290511_features.csv,712,15,15,15,0,9,11,0,8,31.0,31.0,0.0,689.0,False,True,False,
290514,290514_features.csv,680,15,1,1,0,1,1,0,1,5.0,5.0,0.0,440.0,False,True,False,
290516,290516_features.csv,775,15,13,13,0,13,10,0,10,4.0,4.0,0.0,117.0,False,True,False,
290522,290522_features.csv,580,15,8,8,0,8,7,0,7,217.0,217.0,0.0,8605.0,False,True,False,
290528,290528_features.csv,691,15,2,2,0,1,2,0,1,5.0,5.0,0.0,15.0,False,True,False,
29052,29052_features.csv,687,15,7,7,0,7,5,0,5,47.0,47.0,0.0,855.0,False,True,False,
290535,290535_features.csv,717,15,2,2,0,2,2,0,2,4.0,4.0,0.0,75.0,False,True,False,
290538,290538_features.csv,729,15,10,10,0,10,8,0,8,4.0,4.0,0.0,302.0,False,True,False,
290539,290539_features.csv,591,15,1,1,0,1,1,0,1,3.0,3.0,0.0,62.0,False,True,False,
290542,290542_features.csv,731,15,11,11,0,11,7,0,7,5.0,5.0,0.0,623.0,False,True,False,
290543,290543_features.csv,729,15,9,9,0,9,6,0,6,37.0,37.0,0.0,126.0,False,True,False,
290544,290544_features.csv,763,15,8,8,0,8,8,0,8,6.0,6.0,0.0,368.0,False,True,False,
290548,290548_features.csv,799,15,6,6,0,5,6,0,5,302.0,302.0,0.0,6728.0,False,True,False,
290549,290549_features.csv,838,15,6,6,0,2,5,0,2,38.0,38.0,0.0,25.0,False,True,False,
290554,290554_features.csv,648,15,10,10,0,10,7,0,7,67.0,67.0,0.0,666.0,False,True,False,
290555,290555_features.csv,746,15,5,5,0,5,3,0,3,33.0,33.0,0.0,224.0,False,True,False,
290556,290556_features.csv,895,15,4,4,0,4,4,0,4,6.0,6.0,0.0,90.0,False,True,False,
290558,290558_features.csv,851,15,17,17,0,14,11,0,11,185.0,185.0,0.0,1554.0,False,True,False,
290559,290559_features.csv,755,15,9,9,0,9,7,0,7,65.0,65.0,0.0,33.0,False,True,False,
290560,290560_features.csv,813,15,7,7,0,6,6,0,5,28.0,28.0,0.0,65.0,False,True,False,
290563,290563_features.csv,670,15,6,6,0,3,6,0,3,18.0,18.0,0.0,46.0,False,True,False,
290564,290564_features.csv,719,15,8,8,0,8,5,0,5,52.0,52.0,0.0,214.0,False,True,False,
290567,290567_features.csv,719,15,22,22,0,21,14,0,13,598.0,598.0,0.0,11800.0,False,True,False,
290568,290568_features.csv,658,15,1,1,0,0,1,0,0,4.0,4.0,0.0,0.0,False,True,True,
290570,290570_features.csv,666,15,4,4,0,4,2,0,2,67.0,67.0,0.0,899.0,False,True,False,
290573,290573_features.csv,643,13,2,2,0,0,2,0,0,7.0,7.0,0.0,0.0,False,True,True,
290576,290576_features.csv,857,15,17,17,0,11,10,0,8,113.0,113.0,0.0,384.0,False,True,False,
290577,290577_features.csv,825,15,2,2,0,2,2,0,2,180.0,180.0,0.0,69.0,False,True,False,
290579,290579_features.csv,714,15,17,17,0,12,11,0,9,60.0,60.0,0.0,502.0,False,True,False,
290581,290581_features.csv,622,15,4,4,0,3,2,0,2,59.0,59.0,0.0,43.0,False,True,False,
290583,290583_features.csv,814,15,4,4,0,0,4,0,0,20.0,20.0,0.0,0.0,False,True,True,
290584,290584_features.csv,789,15,5,5,0,4,3,0,2,97.0,97.0,0.0,48.0,False,True,False,
290585,290585_features.csv,648,15,7,7,0,7,6,0,6,11.0,11.0,0.0,10443.0,False,True,False,
290587,290587_features.csv,677,15,15,15,0,15,10,0,10,24.0,24.0,0.0,67.0,False,True,False,
290588,290588_features.csv,820,15,6,6,0,6,5,0,5,21.0,21.0,0.0,90.0,False,True,False,
290589,290589_features.csv,760,15,3,3,0,3,3,0,3,111.0,111.0,0.0,504.0,False,True,False,
290591,290591_features.csv,566,15,13,13,0,12,12,0,11,54.0,54.0,0.0,96.0,False,True,False,
290593,290593_features.csv,775,15,8,8,0,8,3,0,3,703.0,703.0,0.0,299.0,False,True,False,
290594,290594_features.csv,842,15,25,25,0,25,14,0,14,141.0,141.0,0.0,1220.0,False,True,False,
290598,290598_features.csv,671,15,5,5,0,4,5,0,4,15.0,15.0,0.0,456.0,False,True,False,
290601,290601_features.csv,913,15,28,28,0,28,13,0,13,102.0,102.0,0.0,719.0,False,True,False,
290604,290604_features.csv,743,15,14,14,0,14,8,0,8,136.0,136.0,0.0,611.0,False,True,False,
290606,290606_features.csv,779,15,7,7,0,7,5,0,5,81.0,81.0,0.0,294.0,False,True,False,
290607,290607_features.csv,693,15,6,6,0,5,4,0,3,177.0,177.0,0.0,4450.0,False,True,False,
290608,290608_features.csv,820,15,19,19,0,19,9,0,9,131.0,131.0,0.0,51.0,False,True,False,
290609,290609_features.csv,812,15,17,17,0,16,11,0,11,34.0,34.0,0.0,316.0,False,True,False,
290610,290610_features.csv,707,15,5,5,0,5,2,0,3,7.0,7.0,0.0,319.0,False,True,False,
290614,290614_features.csv,694,15,4,4,0,4,4,0,4,2.0,2.0,0.0,74.0,False,True,False,
290616,290616_features.csv,714,15,15,15,0,14,11,0,11,16.0,16.0,0.0,112.0,False,True,False,
290617,290617_features.csv,848,15,7,7,0,6,5,0,5,18.0,18.0,0.0,65.0,False,True,False,
290622,290622_features.csv,620,15,7,7,0,7,5,0,5,18.0,18.0,0.0,491.0,False,True,False,
290623,290623_features.csv,693,15,18,18,0,18,12,0,12,22.0,22.0,0.0,607.0,False,True,False,
290626,290626_features.csv,771,15,4,4,0,4,3,0,3,5.0,5.0,0.0,25.0,False,True,False,
290627,290627_features.csv,614,15,5,5,0,5,4,0,4,61.0,61.0,0.0,70.0,False,True,False,
290628,290628_features.csv,652,15,5,5,0,2,4,0,2,27.0,27.0,0.0,436.0,False,True,False,
290629,290629_features.csv,782,15,5,5,0,5,4,0,4,44.0,44.0,0.0,1112.0,False,True,False,
290632,290632_features.csv,740,15,9,9,0,9,7,0,7,7.0,7.0,0.0,51.0,False,True,False,
290634,290634_features.csv,894,15,2,2,0,2,2,0,2,2.0,2.0,0.0,674.0,False,True,False,
290636,290636_features.csv,739,15,22,22,0,21,14,0,13,48.0,48.0,0.0,159.0,False,True,False,
290637,290637_features.csv,708,15,8,8,0,7,7,0,7,15.0,15.0,0.0,464.0,False,True,False,
290638,290638_features.csv,664,15,19,19,0,18,13,0,13,59.0,59.0,0.0,642.0,False,True,False,
290645,290645_features.csv,638,15,26,26,0,25,12,0,12,109.0,109.0,0.0,3644.0,False,True,False,
290649,290649_features.csv,598,15,5,5,0,4,5,0,4,10.0,10.0,0.0,856.0,False,True,False,
290650,290650_features.csv,569,15,9,9,0,9,8,0,8,41.0,41.0,0.0,262.0,False,True,False,
290651,290651_features.csv,836,15,2,2,0,2,2,0,2,4.0,4.0,0.0,32.0,False,True,False,
290654,290654_features.csv,707,15,7,7,0,7,5,0,5,30.0,30.0,0.0,674.0,False,True,False,
290656,290656_features.csv,736,15,3,3,0,3,3,0,3,2.0,2.0,0.0,128.0,False,True,False,
290658,290658_features.csv,717,15,14,14,0,10,10,0,8,6.0,6.0,0.0,577.0,False,True,False,
290661,290661_features.csv,652,15,9,9,0,7,9,0,7,3.0,3.0,0.0,712.0,False,True,False,
290662,290662_features.csv,728,15,29,29,0,29,15,0,15,46.0,46.0,0.0,270.0,False,True,False,
290666,290666_features.csv,741,15,4,4,0,4,4,0,4,18.0,18.0,0.0,214.0,False,True,False,
290670,290670_features.csv,703,15,7,7,0,7,5,0,5,6.0,6.0,0.0,912.0,False,True,False,
29067,29067_features.csv,744,15,19,19,0,19,15,0,15,61.0,61.0,0.0,624.0,False,True,False,
290680,290680_features.csv,726,15,9,9,0,9,6,0,6,22.0,22.0,0.0,535.0,False,True,False,
290685,290685_features.csv,712,15,6,6,0,6,5,0,5,38.0,38.0,0.0,97.0,False,True,False,
290688,290688_features.csv,729,15,7,7,0,6,5,0,4,4.0,4.0,0.0,222.0,False,True,False,
290689,290689_features.csv,695,15,19,19,0,16,11,0,11,43.0,43.0,0.0,32.0,False,True,False,
29068,29068_features.csv,597,15,18,18,0,18,12,0,12,53.0,53.0,0.0,3290.0,False,True,False,
290695,290695_features.csv,765,15,9,9,0,7,7,0,5,10.0,10.0,0.0,36.0,False,True,False,
290696,290696_features.csv,569,15,5,5,0,5,5,0,5,3.0,3.0,0.0,56.0,False,True,False,
29069,29069_features.csv,676,15,5,5,0,5,3,0,3,67.0,67.0,0.0,501.0,False,True,False,
290709,290709_features.csv,778,15,15,15,0,14,14,0,14,314.0,314.0,0.0,11587.0,False,True,False,
290713,290713_features.csv,818,15,3,3,0,2,3,0,2,2.0,2.0,0.0,47.0,False,True,False,
290718,290718_features.csv,678,15,6,6,0,5,5,0,5,19.0,19.0,0.0,772.0,False,True,False,
29071,29071_features.csv,739,15,3,3,0,3,2,0,2,28.0,28.0,0.0,463.0,False,True,False,
290722,290722_features.csv,788,15,6,6,0,5,5,0,5,12.0,12.0,0.0,336.0,False,True,False,
290723,290723_features.csv,603,15,4,4,0,4,3,0,3,9.0,9.0,0.0,776.0,False,True,False,
290724,290724_features.csv,720,15,7,7,0,7,6,0,6,89.0,89.0,0.0,156.0,False,True,False,
290725,290725_features.csv,720,15,2,2,0,2,2,0,2,31.0,31.0,0.0,32.0,False,True,False,
290728,290728_features.csv,754,15,12,12,0,12,10,0,10,18.0,18.0,0.0,420.0,False,True,False,
29072,29072_features.csv,657,15,6,6,0,6,5,0,5,3.0,3.0,0.0,64.0,False,True,False,
290733,290733_features.csv,705,15,8,8,0,8,6,0,6,3.0,3.0,0.0,90.0,False,True,False,
290734,290734_features.csv,623,15,28,28,0,27,14,0,13,57.0,57.0,0.0,528.0,False,True,False,
290736,290736_features.csv,702,15,20,20,0,20,12,0,12,173.0,173.0,0.0,6432.0,False,True,False,
29073,29073_features.csv,794,15,6,6,0,4,5,0,3,37.0,37.0,0.0,32.0,False,True,False,
290740,290740_features.csv,708,15,2,2,0,1,1,0,1,1.0,1.0,0.0,237.0,False,True,False,
290741,290741_features.csv,864,15,9,9,0,5,8,0,5,37.0,37.0,0.0,153.0,False,True,False,
290743,290743_features.csv,665,15,8,8,0,8,6,0,6,6.0,6.0,0.0,58.0,False,True,False,
290744,290744_features.csv,860,15,5,5,0,4,5,0,4,51.0,51.0,0.0,1036.0,False,True,False,
290747,290747_features.csv,703,15,22,22,0,22,15,0,15,105.0,105.0,0.0,1582.0,False,True,False,
290751,290751_features.csv,794,15,1,1,0,1,1,0,1,24.0,24.0,0.0,95.0,False,True,False,
290753,290753_features.csv,849,15,9,9,0,5,6,0,4,19.0,19.0,0.0,105.0,False,True,False,
290759,290759_features.csv,840,15,4,4,0,3,4,0,3,8.0,8.0,0.0,62.0,False,True,False,
29075,29075_features.csv,688,15,8,8,0,7,6,0,5,24.0,24.0,0.0,176.0,False,True,False,
290762,290762_features.csv,705,15,15,15,0,14,8,0,8,33.0,33.0,0.0,479.0,False,True,False,
290773,290773_features.csv,752,15,11,11,0,11,7,0,7,39.0,39.0,0.0,480.0,False,True,False,
290782,290782_features.csv,785,15,13,13,0,13,8,0,8,43.0,43.0,0.0,193.0,False,True,False,
290783,290783_features.csv,561,15,16,16,0,13,12,0,10,52.0,52.0,0.0,1640.0,False,True,False,
290788,290788_features.csv,752,15,18,18,0,14,11,0,8,6.0,6.0,0.0,370.0,False,True,False,
29078,29078_features.csv,726,15,13,13,0,11,8,0,8,46.0,46.0,0.0,72.0,False,True,False,
290790,290790_features.csv,638,15,8,8,0,6,7,0,5,3.0,3.0,0.0,21.0,False,True,False,
290791,290791_features.csv,706,15,31,31,0,31,15,0,15,87.0,87.0,0.0,186.0,False,True,False,
290798,290798_features.csv,804,15,6,6,0,5,5,0,5,22.0,22.0,0.0,34.0,False,True,False,
29079,29079_features.csv,751,15,17,17,0,15,12,0,11,52.0,52.0,0.0,185.0,False,True,False,
2907,2907_features.csv,698,15,6,6,0,6,5,0,5,8.0,8.0,0.0,74.0,False,True,False,
290800,290800_features.csv,547,15,11,11,0,10,10,0,10,46.0,46.0,0.0,134.0,False,True,False,
290803,290803_features.csv,696,15,20,20,0,16,13,0,11,46.0,46.0,0.0,2034.0,False,True,False,
290806,290806_features.csv,814,15,6,6,0,6,5,0,5,30.0,30.0,0.0,248.0,False,True,False,
29080,29080_features.csv,694,15,5,5,0,5,4,0,4,5.0,5.0,0.0,448.0,False,True,False,
290824,290824_features.csv,756,15,6,6,0,6,6,0,6,42.0,42.0,0.0,160.0,False,True,False,
290826,290826_features.csv,715,15,6,6,0,6,6,0,6,8.0,8.0,0.0,399.0,False,True,False,
290832,290832_features.csv,940,15,8,8,0,8,6,0,6,83.0,83.0,0.0,1350.0,False,True,False,
290834,290834_features.csv,599,15,23,23,0,23,15,0,15,84.0,84.0,0.0,816.0,False,True,False,
290836,290836_features.csv,772,15,15,15,0,15,11,0,11,32.0,32.0,0.0,130.0,False,True,False,
290838,290838_features.csv,690,15,3,3,0,3,2,0,2,3.0,3.0,0.0,100.0,False,True,False,
290840,290840_features.csv,711,15,14,14,0,14,11,0,11,48.0,48.0,0.0,320.0,False,True,False,
290841,290841_features.csv,835,15,18,18,0,16,9,0,8,64.0,64.0,0.0,2380.0,False,True,False,
290843,290843_features.csv,652,15,15,15,0,15,10,0,10,36.0,36.0,0.0,452.0,False,True,False,
290845,290845_features.csv,823,15,14,14,0,11,7,0,7,540.0,540.0,0.0,13984.0,False,True,False,
290848,290848_features.csv,638,15,7,7,0,7,6,0,6,99.0,99.0,0.0,562.0,False,True,False,
29084,29084_features.csv,705,15,1,1,0,1,1,0,1,30.0,30.0,0.0,26.0,False,True,False,
290850,290850_features.csv,778,15,7,7,0,4,6,0,4,368.0,368.0,0.0,11655.0,False,True,False,
290851,290851_features.csv,766,15,22,22,0,22,13,0,13,59.0,59.0,0.0,695.0,False,True,False,
290852,290852_features.csv,634,15,3,3,0,3,3,0,3,4.0,4.0,0.0,80.0,False,True,False,
290855,290855_features.csv,854,15,20,20,0,20,13,0,13,137.0,137.0,0.0,3185.0,False,True,False,
290856,290856_features.csv,835,15,6,6,0,6,5,0,5,88.0,88.0,0.0,1245.0,False,True,False,
290859,290859_features.csv,855,15,17,17,0,16,11,0,10,3.0,3.0,0.0,109.0,False,True,False,
290860,290860_features.csv,742,15,6,6,0,3,5,0,3,32.0,32.0,0.0,1250.0,False,True,False,
290862,290862_features.csv,724,15,25,25,0,16,12,0,11,30.0,30.0,0.0,95.0,False,True,False,
290865,290865_features.csv,691,15,1,1,0,1,1,0,1,2.0,2.0,0.0,31.0,False,True,False,
290866,290866_features.csv,724,15,4,4,0,2,4,0,2,34.0,34.0,0.0,99.0,False,True,False,
290869,290869_features.csv,708,15,11,11,0,11,8,0,8,319.0,319.0,0.0,13372.0,False,True,False,
290870,290870_features.csv,739,15,3,3,0,3,3,0,3,24.0,24.0,0.0,308.0,False,True,False,
290871,290871_features.csv,764,15,16,16,0,16,8,0,8,29.0,29.0,0.0,259.0,False,True,False,
290873,290873_features.csv,707,15,36,36,0,1,13,0,1,173.0,173.0,0.0,12.0,False,True,False,
290876,290876_features.csv,837,15,13,13,0,11,9,0,8,42.0,42.0,0.0,2170.0,False,True,False,
290879,290879_features.csv,692,15,10,10,0,9,7,0,7,63.0,63.0,0.0,1859.0,False,True,False,
29087,29087_features.csv,735,15,17,17,0,17,14,0,14,9.0,9.0,0.0,153.0,False,True,False,
290885,290885_features.csv,666,15,22,22,0,21,12,0,12,27.0,27.0,0.0,380.0,False,True,False,
290886,290886_features.csv,819,15,11,11,0,11,7,0,7,18.0,18.0,0.0,106.0,False,True,False,
290889,290889_features.csv,655,15,14,14,0,14,9,0,9,22.0,22.0,0.0,327.0,False,True,False,
290891,290891_features.csv,724,15,10,10,0,10,8,0,8,34.0,34.0,0.0,1970.0,False,True,False,
290898,290898_features.csv,865,15,16,16,0,16,11,0,11,24.0,24.0,0.0,327.0,False,True,False,
290910,290910_features.csv,635,15,9,9,0,9,8,0,8,24.0,24.0,0.0,112.0,False,True,False,
290916,290916_features.csv,1085,15,31,31,0,31,13,0,13,127.0,127.0,0.0,1585.0,False,True,False,
290918,290918_features.csv,688,15,4,4,0,4,4,0,4,2.0,2.0,0.0,61.0,False,True,False,
290919,290919_features.csv,764,15,3,3,0,2,2,0,1,26.0,26.0,0.0,331.0,False,True,False,
290920,290920_features.csv,694,15,28,28,0,14,12,0,6,30.0,30.0,0.0,204.0,False,True,False,
290921,290921_features.csv,750,15,13,13,0,13,10,0,10,51.0,51.0,0.0,1692.0,False,True,False,
290923,290923_features.csv,645,15,10,10,0,9,9,0,8,3.0,3.0,0.0,207.0,False,True,False,
290924,290924_features.csv,771,15,8,8,0,8,7,0,7,299.0,299.0,0.0,9666.0,False,True,False,
290927,290927_features.csv,805,15,13,13,0,13,10,0,10,30.0,30.0,0.0,211.0,False,True,False,
290931,290931_features.csv,610,15,7,7,0,7,5,0,5,11.0,11.0,0.0,392.0,False,True,False,
290934,290934_features.csv,748,15,21,21,0,21,10,0,10,94.0,94.0,0.0,674.0,False,True,False,
290937,290937_features.csv,723,15,9,9,0,9,8,0,8,15.0,15.0,0.0,99.0,False,True,False,
290942,290942_features.csv,747,15,87,87,0,87,11,0,11,298.0,298.0,0.0,5939.0,False,True,False,
290943,290943_features.csv,607,15,17,17,0,15,11,0,10,203.0,203.0,0.0,5527.0,False,True,False,
290946,290946_features.csv,720,15,17,17,0,17,10,0,10,34.0,34.0,0.0,808.0,False,True,False,
290947,290947_features.csv,849,15,7,7,0,6,6,0,6,5.0,5.0,0.0,95.0,False,True,False,
290949,290949_features.csv,641,15,16,16,0,16,10,0,10,97.0,97.0,0.0,403.0,False,True,False,
290950,290950_features.csv,586,15,10,10,0,10,10,0,10,69.0,69.0,0.0,144.0,False,True,False,
290951,290951_features.csv,560,15,14,14,0,11,10,0,9,10.0,10.0,0.0,363.0,False,True,False,
290953,290953_features.csv,701,15,6,6,0,3,6,0,3,7.0,7.0,0.0,88.0,False,True,False,
290954,290954_features.csv,747,15,17,17,0,15,11,0,11,83.0,83.0,0.0,1280.0,False,True,False,
290956,290956_features.csv,652,15,1,1,0,1,1,0,1,6.0,6.0,0.0,327.0,False,True,False,
290959,290959_features.csv,693,15,10,10,0,9,10,0,9,9.0,9.0,0.0,48.0,False,True,False,
29095,29095_features.csv,813,15,8,8,0,6,7,0,5,12.0,12.0,0.0,416.0,False,True,False,
290960,290960_features.csv,1037,15,11,11,0,11,7,0,7,75.0,75.0,0.0,393.0,False,True,False,
290961,290961_features.csv,761,15,1,1,0,1,1,0,1,5.0,5.0,0.0,25.0,False,True,False,
290963,290963_features.csv,669,15,8,8,0,8,7,0,7,15.0,15.0,0.0,128.0,False,True,False,
290966,290966_features.csv,806,15,16,16,0,11,11,0,9,26.0,26.0,0.0,48.0,False,True,False,
29096,29096_features.csv,767,15,22,22,0,21,13,0,13,52.0,52.0,0.0,1056.0,False,True,False,
290975,290975_features.csv,781,15,3,3,0,3,2,0,2,30.0,30.0,0.0,304.0,False,True,False,
290977,290977_features.csv,678,15,6,6,0,6,5,0,5,23.0,23.0,0.0,40.0,False,True,False,
290987,290987_features.csv,700,15,9,9,0,9,7,0,7,25.0,25.0,0.0,1024.0,False,True,False,
290988,290988_features.csv,625,15,19,19,0,17,12,0,12,16.0,16.0,0.0,225.0,False,True,False,
290989,290989_features.csv,808,15,13,13,0,9,9,0,6,43.0,43.0,0.0,121.0,False,True,False,
29098,29098_features.csv,693,15,5,5,0,5,5,0,5,3.0,3.0,0.0,46.0,False,True,False,
290995,290995_features.csv,909,15,10,10,0,10,8,0,8,169.0,169.0,0.0,4598.0,False,True,False,
290999,290999_features.csv,703,15,11,11,0,10,7,0,7,62.0,62.0,0.0,756.0,False,True,False,
2909,2909_features.csv,731,15,12,12,0,12,9,0,9,73.0,73.0,0.0,504.0,False,True,False,
291000,291000_features.csv,685,15,10,10,0,9,7,0,7,19.0,19.0,0.0,384.0,False,True,False,
291002,291002_features.csv,639,15,11,11,0,11,9,0,9,34.0,34.0,0.0,896.0,False,True,False,
291007,291007_features.csv,769,15,17,17,0,15,10,0,10,7.0,7.0,0.0,396.0,False,True,False,
291008,291008_features.csv,676,15,11,11,0,11,9,0,9,4.0,4.0,0.0,880.0,False,True,False,
291009,291009_features.csv,776,15,9,9,0,9,8,0,8,4.0,4.0,0.0,248.0,False,True,False,
291015,291015_features.csv,819,15,20,20,0,20,15,0,15,51.0,51.0,0.0,104.0,False,True,False,
291021,291021_features.csv,892,15,2,2,0,2,2,0,2,4.0,4.0,0.0,2024.0,False,True,False,
291023,291023_features.csv,883,15,15,15,0,15,12,0,12,4.0,4.0,0.0,755.0,False,True,False,
291025,291025_features.csv,642,15,8,8,0,8,6,0,6,3.0,3.0,0.0,280.0,False,True,False,
291027,291027_features.csv,596,15,8,8,0,4,7,0,4,16.0,16.0,0.0,47.0,False,True,False,
291028,291028_features.csv,876,15,12,12,0,9,8,0,8,29.0,29.0,0.0,711.0,False,True,False,
291029,291029_features.csv,653,15,12,12,0,12,10,0,10,20.0,20.0,0.0,143.0,False,True,False,
291031,291031_features.csv,697,15,3,3,0,3,3,0,3,3.0,3.0,0.0,150.0,False,True,False,
291032,291032_features.csv,616,15,19,19,0,19,15,0,15,8.0,8.0,0.0,271.0,False,True,False,
291034,291034_features.csv,772,15,4,4,0,4,4,0,4,5.0,5.0,0.0,50.0,False,True,False,
291035,291035_features.csv,670,15,12,12,0,12,10,0,10,75.0,75.0,0.0,701.0,False,True,False,
291036,291036_features.csv,772,15,3,3,0,3,3,0,3,67.0,67.0,0.0,47.0,False,True,False,
291037,291037_features.csv,960,15,5,5,0,5,3,0,3,26.0,26.0,0.0,71.0,False,True,False,
291046,291046_features.csv,691,15,5,5,0,4,5,0,4,9.0,9.0,0.0,491.0,False,True,False,
291047,291047_features.csv,805,15,31,31,0,30,15,0,14,54.0,54.0,0.0,124.0,False,True,False,
291048,291048_features.csv,682,15,18,18,0,15,11,0,9,21.0,21.0,0.0,192.0,False,True,False,
291049,291049_features.csv,837,15,25,25,0,24,14,0,14,74.0,74.0,0.0,895.0,False,True,False,
291050,291050_features.csv,788,15,17,17,0,12,9,0,9,231.0,231.0,0.0,291.0,False,True,False,
291052,291052_features.csv,675,15,13,13,0,13,7,0,7,24.0,24.0,0.0,192.0,False,True,False,
291053,291053_features.csv,685,15,15,15,0,15,12,0,12,56.0,56.0,0.0,696.0,False,True,False,
291055,291055_features.csv,779,15,4,4,0,3,4,0,3,55.0,55.0,0.0,314.0,False,True,False,
291056,291056_features.csv,785,15,13,13,0,13,9,0,9,3.0,3.0,0.0,139.0,False,True,False,
291058,291058_features.csv,728,15,7,7,0,7,6,0,6,4.0,4.0,0.0,31.0,False,True,False,
291070,291070_features.csv,695,15,13,13,0,13,9,0,9,19.0,19.0,0.0,252.0,False,True,False,
291071,291071_features.csv,747,15,19,19,0,17,12,0,12,43.0,43.0,0.0,36.0,False,True,False,
291075,291075_features.csv,725,15,18,18,0,16,11,0,10,64.0,64.0,0.0,201.0,False,True,False,
291076,291076_features.csv,619,15,14,14,0,13,9,0,9,13.0,13.0,0.0,56.0,False,True,False,
291077,291077_features.csv,751,15,8,8,0,7,6,0,6,79.0,79.0,0.0,1005.0,False,True,False,
291080,291080_features.csv,830,15,2,2,0,2,1,0,1,3.0,3.0,0.0,80.0,False,True,False,
291083,291083_features.csv,762,15,12,12,0,12,8,0,8,5.0,5.0,0.0,221.0,False,True,False,
291088,291088_features.csv,739,15,8,8,0,5,5,0,5,41.0,41.0,0.0,48.0,False,True,False,
291089,291089_features.csv,891,15,12,12,0,9,7,0,6,86.0,86.0,0.0,852.0,False,True,False,
291094,291094_features.csv,719,15,3,3,0,3,3,0,3,40.0,40.0,0.0,32.0,False,True,False,
29109,29109_features.csv,753,15,3,3,0,3,1,0,1,18.0,18.0,0.0,31.0,False,True,False,
2910,2910_features.csv,812,15,20,20,0,10,12,0,9,455.0,455.0,0.0,80.0,False,True,False,
291102,291102_features.csv,761,15,15,15,0,12,11,0,9,43.0,43.0,0.0,813.0,False,True,False,
291104,291104_features.csv,729,15,1,1,0,0,1,0,0,2.0,2.0,0.0,0.0,False,True,True,
291105,291105_features.csv,800,15,3,3,0,3,3,0,3,71.0,71.0,0.0,94.0,False,True,False,
291106,291106_features.csv,661,15,12,12,0,10,8,0,8,4.0,4.0,0.0,343.0,False,True,False,
291111,291111_features.csv,773,15,2,2,0,2,2,0,2,1.0,1.0,0.0,99.0,False,True,False,
291112,291112_features.csv,745,15,7,7,0,6,4,0,4,85.0,85.0,0.0,1000.0,False,True,False,
291114,291114_features.csv,646,15,17,17,0,17,12,0,12,29.0,29.0,0.0,5327.0,False,True,False,
291116,291116_features.csv,1065,15,14,14,0,14,9,0,9,30.0,30.0,0.0,120.0,False,True,False,
291117,291117_features.csv,553,15,8,8,0,8,6,0,6,11.0,11.0,0.0,773.0,False,True,False,
291119,291119_features.csv,725,15,20,20,0,17,13,0,11,21.0,21.0,0.0,1743.0,False,True,False,
291126,291126_features.csv,782,15,13,13,0,13,8,0,8,42.0,42.0,0.0,63.0,False,True,False,
291127,291127_features.csv,757,15,13,13,0,12,10,0,9,109.0,109.0,0.0,5319.0,False,True,False,
291130,291130_features.csv,759,15,23,23,0,23,14,0,14,4.0,4.0,0.0,556.0,False,True,False,
291131,291131_features.csv,640,15,19,19,0,19,13,0,13,12.0,12.0,0.0,678.0,False,True,False,
291132,291132_features.csv,685,15,12,12,0,11,9,0,8,22.0,22.0,0.0,388.0,False,True,False,
